,지점,지점명,일시,평균기온(℃),최저기온(℃),최고기온(℃)
519,108,서울,1909-03-03,-2.7,-8.7,4.5
520,108,서울,1909-03-04,-0.3,-6.6,8.0
521,108,서울,1909-03-05,1.4,-6.1,8.8
522,108,서울,1909-03-06,0.6,-2.5,3.4
523,108,서울,1909-03-07,0.0,-5.0,6.4
524,108,서울,1909-03-08,1.1,-4.5,8.8
525,108,서울,1909-03-09,4.1,-3.3,9.1
526,108,서울,1909-03-10,7.3,4.2,13.9
527,108,서울,1909-03-11,7.6,-0.4,15.2
528,108,서울,1909-03-12,3.7,1.3,7.6
529,108,서울,1909-03-13,0.6,-2.8,5.5
530,108,서울,1909-03-14,-3.3,-5.6,-0.2
531,108,서울,1909-03-15,-3.5,-8.0,2.6
532,108,서울,1909-03-16,-0.8,-5.7,4.0
533,108,서울,1909-03-17,-1.6,-4.8,3.0
534,108,서울,1909-03-18,-1.6,-7.1,4.1
535,108,서울,1909-03-19,3.3,-4.8,9.3
536,108,서울,1909-03-20,6.7,2.1,11.3
537,108,서울,1909-03-21,0.8,-3.2,6.1
538,108,서울,1909-03-22,4.9,-3.6,12.1
539,108,서울,1909-03-23,4.8,3.0,7.4
540,108,서울,1909-03-24,-0.3,-2.7,3.0
541,108,서울,1909-03-25,-1.7,-3.4,1.8
542,108,서울,1909-03-26,-1.3,-6.9,3.0
543,108,서울,1909-03-27,1.3,-4.4,6.0
544,108,서울,1909-03-28,4.2,0.7,8.5
545,108,서울,1909-03-29,5.1,0.7,11.8
546,108,서울,1909-03-30,5.0,-2.1,13.5
547,108,서울,1909-03-31,6.8,-1.6,15.0
548,108,서울,1909-04-01,7.4,2.2,12.5
549,108,서울,1909-04-02,8.8,-1.0,18.9
550,108,서울,1909-04-03,10.8,1.8,19.8
551,108,서울,1909-04-04,12.6,5.9,21.3
552,108,서울,1909-04-05,12.4,5.4,20.4
553,108,서울,1909-04-06,6.7,2.5,10.0
554,108,서울,1909-04-07,4.0,-1.6,9.3
555,108,서울,1909-04-08,7.9,1.2,15.2
556,108,서울,1909-04-09,10.3,2.9,17.8
557,108,서울,1909-04-10,4.8,0.4,9.0
558,108,서울,1909-04-11,3.7,-1.0,9.3
559,108,서울,1909-04-12,11.1,-0.9,20.2
560,108,서울,1909-04-13,18.1,13.5,22.5
561,108,서울,1909-04-14,10.8,5.3,17.5
562,108,서울,1909-04-15,5.9,1.1,11.8
563,108,서울,1909-04-16,6.3,-1.6,14.6
564,108,서울,1909-04-17,13.0,4.4,20.5
565,108,서울,1909-04-18,11.1,7.9,14.3
566,108,서울,1909-04-19,9.1,5.8,12.3
567,108,서울,1909-04-20,11.1,6.4,16.7
568,108,서울,1909-04-21,10.7,7.0,17.2
569,108,서울,1909-04-22,9.9,5.4,16.2
570,108,서울,1909-04-23,10.6,1.9,19.1
571,108,서울,1909-04-24,12.0,6.1,19.0
572,108,서울,1909-04-25,14.8,5.3,23.3
573,108,서울,1909-04-26,15.5,11.0,21.8
574,108,서울,1909-04-27,15.6,13.6,17.8
575,108,서울,1909-04-28,14.5,12.6,17.2
576,108,서울,1909-04-29,11.3,9.4,15.2
577,108,서울,1909-04-30,10.6,6.1,16.9
578,108,서울,1909-05-01,12.3,5.7,19.3
579,108,서울,1909-05-02,12.9,6.9,19.9
580,108,서울,1909-05-03,13.6,10.9,15.4
581,108,서울,1909-05-04,17.0,13.7,21.8
582,108,서울,1909-05-05,15.8,12.5,21.6
583,108,서울,1909-05-06,11.5,10.1,14.3
584,108,서울,1909-05-07,12.3,9.4,17.9
585,108,서울,1909-05-08,14.2,6.8,21.6
586,108,서울,1909-05-09,17.0,9.4,25.7
587,108,서울,1909-05-10,17.0,12.1,23.4
588,108,서울,1909-05-11,11.3,9.0,14.5
589,108,서울,1909-05-12,13.0,6.8,20.2
590,108,서울,1909-05-13,14.2,8.0,21.2
591,108,서울,1909-05-14,14.4,10.3,19.8
592,108,서울,1909-05-15,14.1,8.4,21.1
593,108,서울,1909-05-16,15.3,10.0,22.0
594,108,서울,1909-05-17,15.4,9.2,23.4
595,108,서울,1909-05-18,16.0,11.2,23.1
596,108,서울,1909-05-19,15.3,10.7,21.5
597,108,서울,1909-05-20,15.2,9.7,21.1
598,108,서울,1909-05-21,16.2,9.8,23.4
599,108,서울,1909-05-22,17.2,10.7,25.2
600,108,서울,1909-05-23,16.9,10.9,24.3
601,108,서울,1909-05-24,19.5,15.2,24.8
602,108,서울,1909-05-25,16.7,12.3,21.4
603,108,서울,1909-05-26,13.4,8.9,19.7
604,108,서울,1909-05-27,14.7,10.2,18.7
605,108,서울,1909-05-28,15.0,10.7,21.2
606,108,서울,1909-05-29,18.8,8.8,29.4
607,108,서울,1909-05-30,20.8,13.7,29.8
608,108,서울,1909-05-31,21.7,14.4,29.6
609,108,서울,1909-06-01,22.6,15.2,31.7
610,108,서울,1909-06-02,22.0,14.5,31.4
611,108,서울,1909-06-03,22.1,15.7,31.4
612,108,서울,1909-06-04,18.6,17.4,20.0
613,108,서울,1909-06-05,18.0,17.2,19.3
614,108,서울,1909-06-06,19.0,15.7,24.0
615,108,서울,1909-06-07,18.0,13.5,24.1
616,108,서울,1909-06-08,18.1,12.4,23.8
617,108,서울,1909-06-09,18.9,14.8,23.8
618,108,서울,1909-06-10,18.1,11.2,26.0
619,108,서울,1909-06-11,18.4,12.4,25.8
620,108,서울,1909-06-12,18.5,11.7,25.6
621,108,서울,1909-06-13,20.3,15.8,26.1
622,108,서울,1909-06-14,19.6,15.8,26.0
623,108,서울,1909-06-15,19.6,13.1,27.4
624,108,서울,1909-06-16,20.0,16.7,24.9
625,108,서울,1909-06-17,20.3,13.5,27.2
626,108,서울,1909-06-18,21.4,14.9,28.0
627,108,서울,1909-06-19,22.5,16.3,30.1
628,108,서울,1909-06-20,21.4,17.5,27.0
629,108,서울,1909-06-21,22.3,16.2,29.8
630,108,서울,1909-06-22,22.2,15.5,29.1
631,108,서울,1909-06-23,22.1,17.0,30.0
632,108,서울,1909-06-24,21.5,18.3,26.6
633,108,서울,1909-06-25,22.0,18.5,27.9
634,108,서울,1909-06-26,22.4,18.8,28.0
635,108,서울,1909-06-27,22.4,18.8,27.0
636,108,서울,1909-06-28,21.8,19.3,25.9
637,108,서울,1909-06-29,21.6,18.2,27.0
638,108,서울,1909-06-30,21.3,18.3,25.5
639,108,서울,1909-07-01,22.2,18.3,27.5
640,108,서울,1909-07-02,20.7,16.4,26.5
641,108,서울,1909-07-03,22.2,16.0,28.3
642,108,서울,1909-07-04,21.9,15.6,29.1
643,108,서울,1909-07-05,22.5,15.4,31.0
644,108,서울,1909-07-06,18.2,17.0,20.8
645,108,서울,1909-07-07,20.1,18.0,23.4
646,108,서울,1909-07-08,23.0,18.4,28.2
647,108,서울,1909-07-09,24.1,20.6,28.8
648,108,서울,1909-07-10,24.5,20.4,28.4
649,108,서울,1909-07-11,22.5,20.4,25.0
650,108,서울,1909-07-12,21.2,20.3,23.5
651,108,서울,1909-07-13,25.5,20.4,30.3
652,108,서울,1909-07-14,26.7,24.6,29.8
653,108,서울,1909-07-15,26.6,23.7,30.4
654,108,서울,1909-07-16,26.2,23.9,30.1
655,108,서울,1909-07-17,26.5,23.6,30.8
656,108,서울,1909-07-18,24.2,23.6,25.8
657,108,서울,1909-07-19,26.2,23.5,30.0
658,108,서울,1909-07-20,26.4,24.9,28.9
659,108,서울,1909-07-21,25.4,23.7,27.8
660,108,서울,1909-07-22,25.3,22.5,29.9
661,108,서울,1909-07-23,26.1,22.2,31.8
662,108,서울,1909-07-24,26.6,24.0,30.0
663,108,서울,1909-07-25,26.8,24.5,29.9
664,108,서울,1909-07-26,26.4,24.5,30.4
665,108,서울,1909-07-27,26.6,24.3,30.7
666,108,서울,1909-07-28,26.8,24.1,30.9
667,108,서울,1909-07-29,27.0,23.0,31.6
668,108,서울,1909-07-30,26.1,23.0,31.2
669,108,서울,1909-07-31,26.7,22.8,30.7
670,108,서울,1909-08-01,26.5,22.3,32.3
671,108,서울,1909-08-02,24.5,22.7,27.5
672,108,서울,1909-08-03,25.4,22.6,31.7
673,108,서울,1909-08-04,26.4,21.1,33.2
674,108,서울,1909-08-05,28.5,22.9,34.5
675,108,서울,1909-08-06,27.4,23.3,31.7
676,108,서울,1909-08-07,27.3,24.7,30.2
677,108,서울,1909-08-08,29.5,25.3,35.6
678,108,서울,1909-08-09,29.7,25.6,34.8
679,108,서울,1909-08-10,28.1,23.7,33.0
680,108,서울,1909-08-11,25.6,21.4,30.8
681,108,서울,1909-08-12,24.4,22.7,27.8
682,108,서울,1909-08-13,23.4,21.7,24.8
683,108,서울,1909-08-14,22.3,21.5,23.9
684,108,서울,1909-08-15,22.5,21.4,23.8
685,108,서울,1909-08-16,22.5,20.4,25.3
686,108,서울,1909-08-17,23.7,20.2,27.3
687,108,서울,1909-08-18,24.5,21.1,28.3
688,108,서울,1909-08-19,25.0,21.3,30.3
689,108,서울,1909-08-20,25.7,22.5,30.3
690,108,서울,1909-08-21,25.3,22.5,30.0
691,108,서울,1909-08-22,25.9,22.7,30.0
692,108,서울,1909-08-23,24.4,21.6,27.7
693,108,서울,1909-08-24,25.1,21.8,30.9
694,108,서울,1909-08-25,23.1,21.6,25.3
695,108,서울,1909-08-26,23.9,22.6,26.8
696,108,서울,1909-08-27,25.3,22.6,29.1
697,108,서울,1909-08-28,25.3,22.3,30.5
698,108,서울,1909-08-29,25.7,21.7,30.6
699,108,서울,1909-08-30,25.2,22.2,29.5
700,108,서울,1909-08-31,22.7,19.8,26.5
701,108,서울,1909-09-01,19.9,14.6,26.9
702,108,서울,1909-09-02,19.0,15.0,24.5
703,108,서울,1909-09-03,19.8,15.8,25.5
704,108,서울,1909-09-04,21.1,17.2,26.5
705,108,서울,1909-09-05,20.1,16.1,25.1
706,108,서울,1909-09-06,21.0,14.5,29.0
707,108,서울,1909-09-07,21.8,16.4,28.8
708,108,서울,1909-09-08,18.7,13.9,25.0
709,108,서울,1909-09-09,17.0,11.3,25.3
710,108,서울,1909-09-10,19.2,13.3,25.6
711,108,서울,1909-09-11,18.0,12.5,25.7
712,108,서울,1909-09-12,19.6,12.1,26.7
713,108,서울,1909-09-13,21.0,15.4,28.4
714,108,서울,1909-09-14,23.0,17.0,27.9
715,108,서울,1909-09-15,20.4,18.7,22.5
716,108,서울,1909-09-16,19.3,16.7,22.4
717,108,서울,1909-09-17,21.1,18.2,25.3
718,108,서울,1909-09-18,22.1,19.0,24.7
719,108,서울,1909-09-19,23.2,19.4,29.5
720,108,서울,1909-09-20,22.4,17.9,27.8
721,108,서울,1909-09-21,21.0,16.7,26.8
722,108,서울,1909-09-22,21.2,16.6,26.8
723,108,서울,1909-09-23,20.3,18.6,25.0
724,108,서울,1909-09-24,20.2,17.6,23.9
725,108,서울,1909-09-25,19.6,16.1,25.7
726,108,서울,1909-09-26,19.0,16.1,22.8
727,108,서울,1909-09-27,19.1,13.2,24.8
728,108,서울,1909-09-28,20.0,16.2,26.2
729,108,서울,1909-09-29,20.0,16.3,25.4
730,108,서울,1909-09-30,16.5,10.1,23.5
731,108,서울,1909-10-01,17.0,9.0,24.4
732,108,서울,1909-10-02,17.9,12.9,24.8
733,108,서울,1909-10-03,18.1,11.2,26.5
734,108,서울,1909-10-04,15.8,12.2,21.0
735,108,서울,1909-10-05,11.8,7.2,17.9
736,108,서울,1909-10-06,11.2,6.4,18.2
737,108,서울,1909-10-07,12.0,4.9,20.5
738,108,서울,1909-10-08,13.7,6.4,22.4
739,108,서울,1909-10-09,14.2,8.4,19.7
740,108,서울,1909-10-10,16.5,11.5,21.5
741,108,서울,1909-10-11,14.2,7.9,21.5
742,108,서울,1909-10-12,15.6,11.1,22.4
743,108,서울,1909-10-13,14.5,9.7,17.7
744,108,서울,1909-10-14,10.7,4.7,16.1
745,108,서울,1909-10-15,10.4,3.2,18.3
746,108,서울,1909-10-16,15.0,7.9,23.2
747,108,서울,1909-10-17,15.3,8.0,22.8
748,108,서울,1909-10-18,16.0,8.8,21.3
749,108,서울,1909-10-19,12.5,8.8,16.4
750,108,서울,1909-10-20,9.9,6.1,16.0
751,108,서울,1909-10-21,9.3,2.3,15.9
752,108,서울,1909-10-22,10.5,6.4,15.2
753,108,서울,1909-10-23,7.6,1.6,14.7
754,108,서울,1909-10-24,9.7,0.5,17.7
755,108,서울,1909-10-25,11.5,4.6,16.9
756,108,서울,1909-10-26,10.7,8.2,13.0
757,108,서울,1909-10-27,9.7,5.6,15.7
758,108,서울,1909-10-28,7.8,3.8,12.0
759,108,서울,1909-10-29,4.9,0.0,9.2
760,108,서울,1909-10-30,6.5,-0.8,14.3
761,108,서울,1909-10-31,8.5,5.0,12.9
762,108,서울,1909-11-01,8.6,3.3,15.4
763,108,서울,1909-11-02,11.0,5.2,19.1
764,108,서울,1909-11-03,12.8,5.5,20.3
765,108,서울,1909-11-04,1.7,-2.7,8.9
766,108,서울,1909-11-05,1.1,-5.2,6.6
767,108,서울,1909-11-06,1.2,-4.9,8.9
768,108,서울,1909-11-07,5.6,-2.5,8.6
769,108,서울,1909-11-08,9.3,4.4,11.7
770,108,서울,1909-11-09,9.8,8.7,12.0
771,108,서울,1909-11-10,6.3,0.5,10.1
772,108,서울,1909-11-11,2.3,-2.6,8.3
773,108,서울,1909-11-12,6.1,-1.7,13.2
774,108,서울,1909-11-13,8.4,1.8,15.3
775,108,서울,1909-11-14,7.4,1.0,13.7
776,108,서울,1909-11-15,8.2,2.5,14.3
777,108,서울,1909-11-16,6.3,-1.7,12.1
778,108,서울,1909-11-17,7.4,0.4,14.8
779,108,서울,1909-11-18,1.1,-3.7,8.7
780,108,서울,1909-11-19,4.3,-4.7,10.5
781,108,서울,1909-11-20,5.4,0.5,10.6
782,108,서울,1909-11-21,5.8,-1.7,13.4
783,108,서울,1909-11-22,9.2,2.3,18.1
784,108,서울,1909-11-23,10.0,2.2,18.5
785,108,서울,1909-11-24,-1.1,-4.5,7.2
786,108,서울,1909-11-25,-3.3,-6.8,0.8
787,108,서울,1909-11-26,3.0,-3.5,9.3
788,108,서울,1909-11-27,5.6,-1.8,11.0
789,108,서울,1909-11-28,7.1,-0.7,12.4
790,108,서울,1909-11-29,0.9,-5.7,12.2
791,108,서울,1909-11-30,-5.4,-7.0,-2.8
792,108,서울,1909-12-01,-4.0,-6.1,-0.3
793,108,서울,1909-12-02,-4.4,-8.5,-0.6
794,108,서울,1909-12-03,-4.8,-7.8,-1.0
795,108,서울,1909-12-04,-1.0,-7.3,3.3
796,108,서울,1909-12-05,2.4,-0.6,6.2
797,108,서울,1909-12-06,1.1,-2.4,4.4
798,108,서울,1909-12-07,1.9,-0.5,6.2
799,108,서울,1909-12-08,0.9,-3.0,4.4
800,108,서울,1909-12-09,-4.2,-7.6,-0.3
801,108,서울,1909-12-10,-6.2,-11.1,-1.4
802,108,서울,1909-12-11,-7.8,-10.5,-4.0
803,108,서울,1909-12-12,-4.6,-11.2,-0.1
804,108,서울,1909-12-13,-9.0,-12.4,-2.8
805,108,서울,1909-12-14,-10.7,-14.3,-6.4
806,108,서울,1909-12-15,-8.1,-13.9,-3.3
807,108,서울,1909-12-16,-8.1,-13.3,-2.2
808,108,서울,1909-12-17,-5.7,-12.9,-0.8
809,108,서울,1909-12-18,-4.2,-9.7,2.5
810,108,서울,1909-12-19,-2.7,-9.5,4.5
811,108,서울,1909-12-20,-0.5,-3.3,2.8
812,108,서울,1909-12-21,-0.2,-5.6,2.7
813,108,서울,1909-12-22,-2.4,-10.2,3.3
814,108,서울,1909-12-23,-5.0,-9.9,2.7
815,108,서울,1909-12-24,-9.2,-12.3,-5.7
816,108,서울,1909-12-25,-9.9,-12.5,-6.0
817,108,서울,1909-12-26,-9.0,-14.6,-3.0
818,108,서울,1909-12-27,-4.2,-12.2,0.5
819,108,서울,1909-12-28,1.9,-0.8,3.3
820,108,서울,1909-12-29,2.7,0.6,5.7
821,108,서울,1909-12-30,3.0,0.7,4.8
822,108,서울,1909-12-31,5.6,0.6,11.0
823,108,서울,1910-01-01,-5.2,-6.6,0.6
824,108,서울,1910-01-02,-7.2,-9.4,-4.3
825,108,서울,1910-01-03,-1.2,-8.2,3.4
826,108,서울,1910-01-04,3.2,0.4,8.0
827,108,서울,1910-01-05,2.5,-0.3,7.5
828,108,서울,1910-01-06,3.7,-0.3,7.7
829,108,서울,1910-01-07,3.0,-0.1,6.8
830,108,서울,1910-01-08,1.6,0.5,5.7
831,108,서울,1910-01-09,-0.3,-2.0,1.9
832,108,서울,1910-01-10,1.2,-2.8,4.5
833,108,서울,1910-01-11,3.1,0.1,7.4
834,108,서울,1910-01-12,1.4,-1.7,5.4
835,108,서울,1910-01-13,2.4,-1.7,6.9
836,108,서울,1910-01-14,2.9,-0.3,6.6
837,108,서울,1910-01-15,-3.1,-6.7,-0.3
838,108,서울,1910-01-16,-7.8,-9.9,-5.2
839,108,서울,1910-01-17,-8.5,-11.3,-6.0
840,108,서울,1910-01-18,-8.0,-12.4,-3.0
841,108,서울,1910-01-19,-4.5,-10.9,-0.1
842,108,서울,1910-01-20,1.4,-2.2,4.6
843,108,서울,1910-01-21,1.0,0.1,2.8
844,108,서울,1910-01-22,-0.3,-2.3,1.3
845,108,서울,1910-01-23,-4.5,-7.2,0.6
846,108,서울,1910-01-24,-5.9,-10.3,-1.2
847,108,서울,1910-01-25,-5.4,-10.6,-0.6
848,108,서울,1910-01-26,-2.3,-7.1,2.8
849,108,서울,1910-01-27,-0.3,-3.7,3.3
850,108,서울,1910-01-28,-0.2,-3.7,3.2
851,108,서울,1910-01-29,-2.1,-4.8,0.1
852,108,서울,1910-01-30,-15.2,-18.5,-1.6
853,108,서울,1910-01-31,-15.4,-19.9,-11.0
854,108,서울,1910-02-01,-15.3,-17.8,-11.5
855,108,서울,1910-02-02,-12.8,-19.6,-7.4
856,108,서울,1910-02-03,-5.1,-8.9,0.6
857,108,서울,1910-02-04,-8.3,-13.1,-3.4
858,108,서울,1910-02-05,-4.8,-10.3,1.2
859,108,서울,1910-02-06,-2.1,-8.0,3.2
860,108,서울,1910-02-07,0.8,-2.3,5.0
861,108,서울,1910-02-08,-1.6,-5.9,4.0
862,108,서울,1910-02-09,-4.1,-8.4,1.3
863,108,서울,1910-02-10,-8.3,-12.2,-3.7
864,108,서울,1910-02-11,-7.2,-12.0,-2.0
865,108,서울,1910-02-12,-5.1,-11.8,0.2
866,108,서울,1910-02-13,-3.2,-6.2,0.9
867,108,서울,1910-02-14,-3.1,-10.1,2.8
868,108,서울,1910-02-15,-0.7,-6.7,6.0
869,108,서울,1910-02-16,0.3,-2.2,4.3
870,108,서울,1910-02-17,-0.1,-4.0,5.4
871,108,서울,1910-02-18,-1.2,-6.8,5.3
872,108,서울,1910-02-19,-2.0,-5.5,2.6
873,108,서울,1910-02-20,-4.9,-7.3,-1.0
874,108,서울,1910-02-21,-4.2,-8.8,1.5
875,108,서울,1910-02-22,-3.7,-9.8,2.5
876,108,서울,1910-02-23,-2.2,-8.4,4.4
877,108,서울,1910-02-24,0.3,-6.8,7.8
878,108,서울,1910-02-25,3.0,-0.9,8.3
879,108,서울,1910-02-26,1.2,-3.4,5.4
880,108,서울,1910-02-27,-1.4,-6.9,4.3
881,108,서울,1910-02-28,0.4,-4.8,7.3
882,108,서울,1910-03-01,-0.2,-6.2,7.1
883,108,서울,1910-03-02,-0.6,-3.9,3.5
884,108,서울,1910-03-03,-1.6,-7.3,2.7
885,108,서울,1910-03-04,-3.7,-6.2,1.0
886,108,서울,1910-03-05,-2.9,-8.3,0.9
887,108,서울,1910-03-06,-3.1,-8.6,2.0
888,108,서울,1910-03-07,-1.4,-8.0,5.4
889,108,서울,1910-03-08,-0.1,-5.3,5.5
890,108,서울,1910-03-09,-0.8,-7.4,6.1
891,108,서울,1910-03-10,0.6,-6.7,8.0
892,108,서울,1910-03-11,0.3,-2.7,3.8
893,108,서울,1910-03-12,-0.2,-5.1,5.7
894,108,서울,1910-03-13,0.4,-6.4,7.8
895,108,서울,1910-03-14,5.9,-4.1,14.7
896,108,서울,1910-03-15,6.6,0.5,10.6
897,108,서울,1910-03-16,1.7,-1.2,5.5
898,108,서울,1910-03-17,1.3,-4.3,8.6
899,108,서울,1910-03-18,1.6,-3.3,7.3
900,108,서울,1910-03-19,4.8,-1.2,11.6
901,108,서울,1910-03-20,6.6,2.5,12.3
902,108,서울,1910-03-21,6.5,0.9,11.0
903,108,서울,1910-03-22,6.5,4.0,10.8
904,108,서울,1910-03-23,3.9,0.8,8.4
905,108,서울,1910-03-24,2.9,-3.4,9.1
906,108,서울,1910-03-25,9.1,4.1,15.0
907,108,서울,1910-03-26,7.4,4.5,11.2
908,108,서울,1910-03-27,7.7,3.1,13.0
909,108,서울,1910-03-28,6.2,1.7,11.0
910,108,서울,1910-03-29,6.5,2.1,11.4
911,108,서울,1910-03-30,2.2,-1.1,5.8
912,108,서울,1910-03-31,1.9,-3.7,7.0
913,108,서울,1910-04-01,4.1,-0.3,7.8
914,108,서울,1910-04-02,5.1,2.7,10.4
915,108,서울,1910-04-03,4.8,-0.6,11.5
916,108,서울,1910-04-04,4.8,-0.5,11.0
917,108,서울,1910-04-05,5.5,-1.2,13.2
918,108,서울,1910-04-06,7.6,-1.4,16.9
919,108,서울,1910-04-07,10.2,2.8,17.3
920,108,서울,1910-04-08,11.0,7.5,16.5
921,108,서울,1910-04-09,10.6,6.7,17.0
922,108,서울,1910-04-10,9.1,4.8,14.2
923,108,서울,1910-04-11,9.4,1.9,16.7
924,108,서울,1910-04-12,8.0,0.5,16.0
925,108,서울,1910-04-13,8.5,2.7,15.3
926,108,서울,1910-04-14,2.0,-0.2,7.3
927,108,서울,1910-04-15,8.1,-1.8,17.3
928,108,서울,1910-04-16,13.8,5.6,23.0
929,108,서울,1910-04-17,16.1,10.4,22.3
930,108,서울,1910-04-18,12.6,10.0,17.9
931,108,서울,1910-04-19,13.8,6.0,22.2
932,108,서울,1910-04-20,15.4,9.2,22.1
933,108,서울,1910-04-21,11.1,9.6,14.5
934,108,서울,1910-04-22,12.9,7.5,19.8
935,108,서울,1910-04-23,14.7,7.8,22.7
936,108,서울,1910-04-24,10.8,9.3,14.1
937,108,서울,1910-04-25,11.3,7.3,17.0
938,108,서울,1910-04-26,10.5,3.7,17.7
939,108,서울,1910-04-27,13.1,4.3,20.7
940,108,서울,1910-04-28,12.8,7.7,18.7
941,108,서울,1910-04-29,8.3,3.0,15.3
942,108,서울,1910-04-30,10.6,2.9,19.1
943,108,서울,1910-05-01,14.4,8.4,19.1
944,108,서울,1910-05-02,13.9,8.4,19.9
945,108,서울,1910-05-03,14.3,8.4,21.7
946,108,서울,1910-05-04,11.5,7.8,16.3
947,108,서울,1910-05-05,14.1,7.5,21.6
948,108,서울,1910-05-06,15.3,7.1,25.4
949,108,서울,1910-05-07,14.2,8.7,20.6
950,108,서울,1910-05-08,15.7,11.4,22.0
951,108,서울,1910-05-09,18.4,11.1,26.0
952,108,서울,1910-05-10,19.7,14.3,27.4
953,108,서울,1910-05-11,18.5,12.6,28.0
954,108,서울,1910-05-12,16.4,11.4,24.1
955,108,서울,1910-05-13,14.9,10.9,22.8
956,108,서울,1910-05-14,14.8,8.7,21.2
957,108,서울,1910-05-15,17.7,11.6,26.2
958,108,서울,1910-05-16,15.0,11.3,21.0
959,108,서울,1910-05-17,13.0,8.5,22.0
960,108,서울,1910-05-18,15.0,10.3,22.0
961,108,서울,1910-05-19,13.8,5.9,22.7
962,108,서울,1910-05-20,15.2,7.4,24.3
963,108,서울,1910-05-21,16.1,7.9,25.3
964,108,서울,1910-05-22,16.9,8.7,26.7
965,108,서울,1910-05-23,17.3,10.0,26.5
966,108,서울,1910-05-24,14.5,10.7,20.2
967,108,서울,1910-05-25,15.9,7.5,25.0
968,108,서울,1910-05-26,18.3,10.5,27.5
969,108,서울,1910-05-27,19.9,13.5,29.1
970,108,서울,1910-05-28,21.3,12.0,31.0
971,108,서울,1910-05-29,19.4,13.3,28.9
972,108,서울,1910-05-30,19.4,13.9,27.2
973,108,서울,1910-05-31,21.8,13.7,30.6
974,108,서울,1910-06-01,18.9,15.6,23.5
975,108,서울,1910-06-02,18.3,14.8,24.3
976,108,서울,1910-06-03,16.9,14.4,20.5
977,108,서울,1910-06-04,18.5,13.3,23.4
978,108,서울,1910-06-05,15.8,12.4,20.2
979,108,서울,1910-06-06,17.6,14.7,22.3
980,108,서울,1910-06-07,17.9,14.2,23.1
981,108,서울,1910-06-08,19.0,13.2,26.3
982,108,서울,1910-06-09,20.3,13.4,27.6
983,108,서울,1910-06-10,20.0,13.7,26.7
984,108,서울,1910-06-11,22.7,15.5,31.2
985,108,서울,1910-06-12,20.1,17.4,23.9
986,108,서울,1910-06-13,18.9,15.3,24.2
987,108,서울,1910-06-14,20.2,14.9,26.1
988,108,서울,1910-06-15,21.4,17.8,26.5
989,108,서울,1910-06-16,21.5,19.0,26.0
990,108,서울,1910-06-17,20.9,18.1,26.5
991,108,서울,1910-06-18,24.5,17.6,31.5
992,108,서울,1910-06-19,18.6,17.0,22.8
993,108,서울,1910-06-20,17.9,15.0,22.5
994,108,서울,1910-06-21,19.4,16.3,24.5
995,108,서울,1910-06-22,18.4,17.3,20.4
996,108,서울,1910-06-23,20.1,15.6,27.2
997,108,서울,1910-06-24,21.4,14.4,29.3
998,108,서울,1910-06-25,22.0,17.6,28.3
999,108,서울,1910-06-26,19.3,16.9,23.7
1000,108,서울,1910-06-27,18.6,14.6,24.8
1001,108,서울,1910-06-28,19.0,12.8,25.3
1002,108,서울,1910-06-29,20.6,16.6,25.1
1003,108,서울,1910-06-30,24.2,17.7,31.5
1004,108,서울,1910-07-01,23.2,18.7,28.8
1005,108,서울,1910-07-02,17.8,15.9,20.0
1006,108,서울,1910-07-03,21.2,17.4,25.9
1007,108,서울,1910-07-04,21.3,16.3,27.4
1008,108,서울,1910-07-05,22.2,17.7,27.5
1009,108,서울,1910-07-06,21.1,19.2,22.9
1010,108,서울,1910-07-07,23.3,21.4,26.3
1011,108,서울,1910-07-08,22.8,20.7,26.2
1012,108,서울,1910-07-09,21.7,19.4,24.8
1013,108,서울,1910-07-10,20.4,18.7,24.4
1014,108,서울,1910-07-11,22.6,20.1,27.0
1015,108,서울,1910-07-12,24.2,19.9,29.7
1016,108,서울,1910-07-13,23.5,19.8,28.3
1017,108,서울,1910-07-14,21.6,19.7,24.3
1018,108,서울,1910-07-15,23.2,20.0,27.8
1019,108,서울,1910-07-16,19.5,18.8,22.8
1020,108,서울,1910-07-17,21.7,18.4,24.3
1021,108,서울,1910-07-18,22.3,21.1,23.8
1022,108,서울,1910-07-19,24.7,21.0,30.6
1023,108,서울,1910-07-20,22.3,20.9,25.6
1024,108,서울,1910-07-21,23.5,20.7,28.0
1025,108,서울,1910-07-22,23.0,21.2,26.3
1026,108,서울,1910-07-23,24.8,20.9,28.9
1027,108,서울,1910-07-24,24.3,21.0,28.5
1028,108,서울,1910-07-25,25.4,22.1,30.3
1029,108,서울,1910-07-26,24.3,23.4,25.8
1030,108,서울,1910-07-27,25.1,23.4,28.0
1031,108,서울,1910-07-28,26.8,22.3,32.6
1032,108,서울,1910-07-29,28.0,25.0,32.4
1033,108,서울,1910-07-30,28.4,24.9,33.3
1034,108,서울,1910-07-31,28.0,25.2,32.1
1035,108,서울,1910-08-01,27.0,23.5,32.0
1036,108,서울,1910-08-02,26.8,23.7,31.6
1037,108,서울,1910-08-03,26.8,22.8,31.4
1038,108,서울,1910-08-04,25.6,23.6,31.2
1039,108,서울,1910-08-05,26.8,23.2,32.0
1040,108,서울,1910-08-06,25.7,22.7,29.9
1041,108,서울,1910-08-07,24.0,20.2,29.0
1042,108,서울,1910-08-08,24.7,20.2,30.3
